timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1729319889.8660800,767.5824,785.31134,792.5641,799.81683,nan,nan,,,,,,,,,,
1729319889.8678591,,,,,,,,,,,,,nan,263435090.0,nan,
1729319889.8693614,,,,,,,-0.37420654,0.037963867,0.9298706,,,,,,,
1729319889.8699822,781.28204,790.14655,783.69965,807.47253,nan,nan,,,,,,,,,,
1729319889.8738842,799.011,787.326,784.5055,816.337,nan,nan,,,,,,,,,,
1729319889.8755038,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319889.8777862,803.44324,782.0879,788.5348,817.1429,nan,nan,,,,,,,,,,
1729319889.8816881,790.9524,781.28204,778.86444,807.47253,nan,nan,,,,,,,,,,
1729319889.8834691,,,,,,,,,,,,,nan,263446370.0,nan,
1729319889.8855901,774.43225,786.9231,777.6557,792.1612,nan,nan,,,,,,,,,,
1729319889.8878839,,,,,,,-0.3717041,0.038635254,0.9303589,,,,,,,
1729319889.8894923,784.10254,794.17584,782.0879,784.10254,nan,nan,,,,,,,,,,
1729319889.8933942,792.96704,800.6227,786.52014,788.5348,nan,nan,,,,,,,,,,
1729319889.8972962,796.5934,805.05493,781.28204,785.31134,nan,nan,,,,,,,,,,
1729319889.8990793,,,,,,,,,,,,,nan,263426220.0,nan,
1729319889.9011981,791.3553,803.0403,770.80585,774.0293,nan,nan,,,,,,,,,,
1729319889.9051001,771.2088,803.44324,763.5531,767.5824,nan,nan,,,,,,,,,,
1729319889.9064066,,,,,,,-0.37139893,0.036193848,0.934021,,,,,,,
1729319889.9090021,772.01465,807.8755,762.74725,765.56775,nan,nan,,,,,,,,,,
1729319889.9105141,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319889.9129043,791.3553,812.71063,765.16486,769.19415,nan,nan,,,,,,,,,,
1729319889.9146895,,,,,,,,,,,,,nan,263447180.0,nan,
1729319889.9168062,798.60803,821.1722,766.3736,767.5824,nan,nan,,,,,,,,,,
1729319889.9207082,791.75824,817.9487,763.1502,759.5238,nan,nan,,,,,,,,,,
1729319889.9246101,774.43225,812.71063,752.27106,747.4359,nan,nan,,,,,,,,,,
1729319889.9249294,,,,,,,-0.37365723,0.03765869,0.92840576,,,,,,,
1729319889.9285121,774.0293,810.696,745.82416,737.3626,nan,nan,,,,,,,,,,
1729319889.9302998,,,,,,,,,,,,,nan,263456850.0,nan,
1729319889.9324141,793.36993,812.71063,745.82416,743.00366,nan,nan,,,,,,,,,,
1729319889.9363163,795.78754,815.12823,742.1978,741.39197,nan,nan,,,,,,,,,,
1729319889.9402182,786.9231,813.1135,747.03296,728.49817,nan,nan,,,,,,,,,,
1729319889.9434519,,,,,,,-0.37036133,0.037963867,0.9304199,,,,,,,
1729319889.9441202,775.64105,811.50183,756.7033,729.304,nan,nan,,,,,,,,,,
1729319889.9455242,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319889.9459100,,,,,,,,,,,,,nan,263479410.0,nan,
1729319889.9480221,776.4469,813.91943,753.0769,729.304,nan,nan,,,,,,,,,,
1729319889.9519241,789.34064,813.1135,755.09155,741.79486,nan,nan,,,,,,,,,,
1729319889.9558263,792.5641,806.26373,760.7326,755.4945,nan,nan,,,,,,,,,,
1729319889.9597282,788.93774,806.26373,757.50916,753.8828,nan,nan,,,,,,,,,,
1729319889.9615202,,,,,,,,,,,,,nan,263486670.0,nan,
1729319889.9619746,,,,,,,-0.36865234,0.03857422,0.9295654,,,,,,,
1729319889.9636302,790.9524,809.0842,763.1502,757.1062,nan,nan,,,,,,,,,,
1729319889.9675322,796.5934,801.02563,767.1795,764.7619,nan,nan,,,,,,,,,,
1729319889.9714341,794.17584,795.78754,765.9707,767.5824,nan,nan,,,,,,,,,,
1729319889.9753361,771.2088,796.99634,761.9414,776.04395,nan,nan,,,,,,,,,,
1729319889.9771302,,,,,,,,,,,,,nan,263464100.0,nan,
1729319889.9792383,779.2674,796.5934,765.16486,771.2088,nan,nan,,,,,,,,,,
1729319889.9804974,,,,,,,-0.37261963,0.032226562,0.9345703,,,,,,,
1729319889.9805346,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319889.9831402,792.1612,798.60803,763.1502,778.86444,nan,nan,,,,,,,,,,
1729319889.9870422,796.5934,799.011,767.5824,776.04395,nan,nan,,,,,,,,,,
1729319889.9909441,781.685,797.3993,769.59705,777.25275,nan,nan,,,,,,,,,,
1729319889.9927404,,,,,,,,,,,,,nan,263464910.0,nan,
1729319889.9948461,773.22345,798.20514,769.59705,779.2674,nan,nan,,,,,,,,,,
1729319889.9987481,766.77655,800.6227,773.22345,765.16486,nan,nan,,,,,,,,,,
1729319889.9990201,,,,,,,-0.37121582,0.03326416,0.9352417,,,,,,,
1729319890.0026503,781.685,803.8461,780.07324,765.16486,nan,nan,,,,,,,,,,
1729319890.0065522,791.3553,802.23444,778.0586,766.77655,nan,nan,,,,,,,,,,
1729319890.0083506,,,,,,,,,,,,,nan,263489890.0,nan,
1729319890.0104542,788.1319,804.2491,772.8205,770.0,nan,nan,,,,,,,,,,
1729319890.0143561,777.25275,799.81683,774.83514,771.2088,nan,nan,,,,,,,,,,
1729319890.0155449,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319890.0175426,,,,,,,-0.37036133,0.034851074,0.93585205,,,,,,,
1729319890.0182581,770.40295,799.41394,778.86444,767.98535,nan,nan,,,,,,,,,,
1729319890.0221603,792.96704,808.68134,784.10254,775.2381,nan,nan,,,,,,,,,,
1729319890.0239608,,,,,,,,,,,,,nan,263473780.0,nan,
1729319890.0260623,804.65204,808.68134,788.1319,778.46155,nan,nan,,,,,,,,,,
1729319890.0299642,800.6227,811.50183,787.326,788.5348,nan,nan,,,,,,,,,,
1729319890.0338662,793.7729,811.0989,796.1905,796.99634,nan,nan,,,,,,,,,,
1729319890.0360653,,,,,,,-0.3706665,0.030090332,0.9320679,,,,,,,
1729319890.0377681,783.2967,806.26373,801.8315,786.1172,nan,nan,,,,,,,,,,
1729319890.0395710,,,,,,,,,,,,,nan,263480220.0,nan,
1729319890.0416701,797.3993,808.2784,795.78754,789.34064,nan,nan,,,,,,,,,,
1729319890.0455723,806.26373,811.0989,786.52014,795.38464,nan,nan,,,,,,,,,,
1729319890.0494742,795.78754,804.65204,778.86444,787.326,nan,nan,,,,,,,,,,
1729319890.0505550,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.0533762,780.87915,798.20514,778.86444,784.90845,nan,nan,,,,,,,,,,
1729319890.0545881,,,,,,,-0.3746338,0.030029297,0.9314575,,,,,,,
1729319890.0551810,,,,,,,,,,,,,nan,263490690.0,nan,
1729319890.0572782,770.80585,803.0403,780.07324,785.7143,nan,nan,,,,,,,,,,
1729319890.0611801,786.52014,803.8461,781.685,786.9231,nan,nan,,,,,,,,,,
1729319890.0650821,806.26373,800.2198,787.326,793.7729,nan,nan,,,,,,,,,,
1729319890.0689843,808.2784,799.011,788.93774,799.41394,nan,nan,,,,,,,,,,
1729319890.0707912,,,,,,,,,,,,,nan,263501980.0,nan,
1729319890.0728862,798.60803,797.8022,790.14655,799.41394,nan,nan,,,,,,,,,,
1729319890.0731108,,,,,,,-0.3723755,0.039001465,0.92889404,,,,,,,
1729319890.0767882,773.22345,796.1905,788.1319,787.72894,nan,nan,,,,,,,,,,
1729319890.0806901,772.4176,796.99634,782.0879,785.31134,nan,nan,,,,,,,,,,
1729319890.0832307,,,,,,,,,,,,,,,,-7.7732635
1729319890.0845921,788.5348,794.17584,789.7436,794.57874,nan,nan,,,,,,,,,,
1729319890.0855653,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.0864015,,,,,,,,,,,,,nan,263491500.0,nan,
1729319890.0884943,789.34064,792.1612,803.8461,789.34064,nan,nan,,,,,,,,,,
1729319890.0916333,,,,,,,-0.37298584,0.036132812,0.93304443,,,,,,,
1729319890.0923963,787.326,791.3553,792.96704,773.22345,nan,nan,,,,,,,,,,
1729319890.0962982,776.04395,792.96704,777.25275,768.3883,nan,nan,,,,,,,,,,
1729319890.1002002,777.6557,799.011,780.4762,776.4469,nan,nan,,,,,,,,,,
1729319890.1020117,,,,,,,,,,,,,nan,263504400.0,nan,
1729319890.1041021,803.44324,805.4579,792.1612,788.1319,nan,nan,,,,,,,,,,
1729319890.1080041,804.65204,804.65204,800.2198,788.5348,nan,nan,,,,,,,,,,
1729319890.1101561,,,,,,,-0.37420654,0.029663086,0.92974854,,,,,,,
1729319890.1119063,791.75824,794.17584,793.7729,784.90845,nan,nan,,,,,,,,,,
1729319890.1158082,774.0293,785.31134,789.7436,788.5348,nan,nan,,,,,,,,,,
1729319890.1176219,,,,,,,,,,,,,nan,263507620.0,nan,
1729319890.1197102,774.83514,796.1905,793.36993,790.54944,nan,nan,,,,,,,,,,
1729319890.1205754,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.1236122,798.20514,806.26373,792.5641,795.78754,nan,nan,,,,,,,,,,
1729319890.1275141,803.0403,803.0403,788.5348,798.60803,nan,nan,,,,,,,,,,
1729319890.1286788,,,,,,,-0.37554932,0.033325195,0.9301758,,,,,,,
1729319890.1314161,795.78754,795.78754,788.1319,794.57874,nan,nan,,,,,,,,,,
1729319890.1332321,,,,,,,,,,,,,nan,263567250.0,nan,
1729319890.1353183,781.28204,787.72894,793.7729,786.9231,nan,nan,,,,,,,,,,
1729319890.1392202,767.98535,786.52014,795.78754,784.90845,nan,nan,,,,,,,,,,
1729319890.1431222,789.34064,798.60803,796.1905,799.41394,nan,nan,,,,,,,,,,
1729319890.1470242,803.8461,802.6374,796.1905,801.8315,nan,nan,,,,,,,,,,
1729319890.1472013,,,,,,,-0.37347412,0.041870117,0.9284668,,,,,,,
1729319890.1485381,,,,,,,,,,,,,,,,-7.724343
1729319890.1488421,,,,,,,,,,,,,nan,263540660.0,nan,
1729319890.1509261,794.57874,792.96704,797.3993,795.38464,nan,nan,,,,,,,,,,
1729319890.1548283,786.1172,786.9231,794.57874,793.7729,nan,nan,,,,,,,,,,
1729319890.1555858,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.1587303,774.43225,791.75824,786.1172,786.52014,nan,nan,,,,,,,,,,
1729319890.1626322,787.72894,801.02563,795.78754,790.14655,nan,nan,,,,,,,,,,
1729319890.1644523,,,,,,,,,,,,,nan,263564030.0,nan,
1729319890.1657240,,,,,,,-0.3706665,0.038024902,0.93341064,,,,,,,
1729319890.1665342,796.99634,800.2198,800.6227,794.57874,nan,nan,,,,,,,,,,
1729319890.1704361,790.14655,793.7729,790.14655,796.99634,nan,nan,,,,,,,,,,
1729319890.1743381,778.0586,788.1319,789.7436,793.7729,nan,nan,,,,,,,,,,
1729319890.1782403,778.0586,793.7729,800.2198,792.1612,nan,nan,,,,,,,,,,
1729319890.1800625,,,,,,,,,,,,,nan,263593040.0,nan,
1729319890.1821423,799.41394,797.3993,790.9524,795.38464,nan,nan,,,,,,,,,,
1729319890.1842468,,,,,,,-0.36901855,0.038330078,0.9367676,,,,,,,
1729319890.1860442,803.8461,789.7436,775.64105,800.2198,nan,nan,,,,,,,,,,
1729319890.1899462,796.99634,788.93774,781.28204,802.6374,nan,nan,,,,,,,,,,
1729319890.1905961,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.1938481,778.86444,782.0879,786.9231,788.1319,nan,nan,,,,,,,,,,
1729319890.1956728,,,,,,,,,,,,,nan,263539860.0,nan,
1729319890.1977501,761.13556,784.90845,791.75824,789.7436,nan,nan,,,,,,,,,,
1729319890.2016523,778.46155,801.4286,798.20514,801.02563,nan,nan,,,,,,,,,,
1729319890.2027695,,,,,,,-0.36791992,0.03656006,0.9329834,,,,,,,
1729319890.2055542,798.60803,804.2491,801.4286,799.81683,nan,nan,,,,,,,,,,
1729319890.2094562,794.9817,800.2198,796.1905,799.81683,nan,nan,,,,,,,,,,
1729319890.2112830,,,,,,,,,,,,,nan,263571280.0,nan,
1729319890.2133582,788.1319,792.96704,789.7436,792.96704,nan,nan,,,,,,,,,,
1729319890.2138455,,,,,,,,,,,,,,,,-7.7732635
1729319890.2172601,776.8498,789.7436,790.54944,789.34064,nan,nan,,,,,,,,,,
1729319890.2211623,788.5348,794.57874,791.3553,796.99634,nan,nan,,,,,,,,,,
1729319890.2212920,,,,,,,-0.36846924,0.035339355,0.93621826,,,,,,,
1729319890.2250643,802.23444,793.36993,794.17584,801.8315,nan,nan,,,,,,,,,,
1729319890.2256062,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.2268929,,,,,,,,,,,,,nan,263624460.0,nan,
1729319890.2289662,800.6227,790.14655,796.99634,804.2491,nan,nan,,,,,,,,,,
1729319890.2328682,794.17584,786.1172,794.9817,808.2784,nan,nan,,,,,,,,,,
1729319890.2367702,777.25275,780.87915,794.57874,806.26373,nan,nan,,,,,,,,,,
1729319890.2398148,,,,,,,-0.37225342,0.038757324,0.93237305,,,,,,,
1729319890.2406721,784.5055,785.31134,784.90845,802.23444,nan,nan,,,,,,,,,,
1729319890.2425032,,,,,,,,,,,,,nan,263615600.0,nan,
1729319890.2445743,805.05493,792.96704,782.49084,805.8608,nan,nan,,,,,,,,,,
1729319890.2484763,811.0989,800.2198,790.14655,816.7399,nan,nan,,,,,,,,,,
1729319890.2523782,802.6374,792.1612,788.5348,814.3223,nan,nan,,,,,,,,,,
1729319890.2562802,787.326,785.7143,792.5641,801.4286,nan,nan,,,,,,,,,,
1729319890.2581134,,,,,,,,,,,,,nan,263634940.0,nan,
1729319890.2583375,,,,,,,-0.37683105,0.03503418,0.9295044,,,,,,,
1729319890.2601821,788.93774,795.78754,793.7729,802.23444,nan,nan,,,,,,,,,,
1729319890.2606165,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.2640841,806.6667,799.011,790.14655,806.26373,nan,nan,,,,,,,,,,
1729319890.2679863,812.3077,794.57874,793.7729,798.60803,nan,nan,,,,,,,,,,
1729319890.2718883,808.2784,792.1612,787.326,795.38464,nan,nan,,,,,,,,,,
1729319890.2737236,,,,,,,,,,,,,nan,263601900.0,nan,
1729319890.2757902,790.54944,786.52014,781.685,792.96704,nan,nan,,,,,,,,,,
1729319890.2768602,,,,,,,-0.37402344,0.03564453,0.9309082,,,,,,,
1729319890.2791529,,,,,,,,,,,,,,,,-7.675537
1729319890.2796922,782.8938,787.326,791.75824,788.5348,nan,nan,,,,,,,,,,
1729319890.2835941,795.38464,790.14655,798.20514,792.96704,nan,nan,,,,,,,,,,
1729319890.2874963,803.44324,787.326,789.7436,793.36993,nan,nan,,,,,,,,,,
1729319890.2893338,,,,,,,,,,,,,nan,263510030.0,nan,
1729319890.2913983,799.81683,788.93774,784.10254,794.57874,nan,nan,,,,,,,,,,
1729319890.2953002,782.0879,788.93774,782.8938,788.1319,nan,nan,,,,,,,,,,
1729319890.2953827,,,,,,,-0.37683105,0.0357666,0.930603,,,,,,,
1729319890.2956266,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.2992022,773.6264,790.14655,780.87915,788.1319,nan,nan,,,,,,,,,,
1729319890.3031042,787.326,787.326,785.7143,801.02563,nan,nan,,,,,,,,,,
1729319890.3049440,,,,,,,,,,,,,nan,263595460.0,nan,
1729319890.3070061,800.6227,784.10254,790.14655,804.2491,nan,nan,,,,,,,,,,
1729319890.3109083,797.3993,781.685,782.8938,794.17584,nan,nan,,,,,,,,,,
1729319890.3139055,,,,,,,-0.3706665,0.041748047,0.9267578,,,,,,,
1729319890.3148103,778.0586,782.49084,773.6264,787.326,nan,nan,,,,,,,,,,
1729319890.3187122,777.6557,789.34064,787.326,793.36993,nan,nan,,,,,,,,,,
1729319890.3205540,,,,,,,,,,,,,nan,263541470.0,nan,
1729319890.3226142,794.57874,791.3553,796.99634,800.2198,nan,nan,,,,,,,,,,
1729319890.3265162,801.4286,788.1319,790.14655,797.8022,nan,nan,,,,,,,,,,
1729319890.3304181,800.6227,784.90845,788.5348,791.75824,nan,nan,,,,,,,,,,
1729319890.3306370,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.3324282,,,,,,,-0.3729248,0.0413208,0.9265137,,,,,,,
1729319890.3343203,789.7436,784.90845,791.75824,790.9524,nan,nan,,,,,,,,,,
1729319890.3361642,,,,,,,,,,,,,nan,263529380.0,nan,
1729319890.3382223,776.4469,789.34064,795.78754,791.75824,nan,nan,,,,,,,,,,
1729319890.3421242,789.34064,794.9817,797.8022,797.8022,nan,nan,,,,,,,,,,
1729319890.3444602,,,,,,,,,,,,,,,,-7.822301
1729319890.3460262,803.8461,794.57874,795.38464,798.60803,nan,nan,,,,,,,,,,
1729319890.3499281,799.81683,790.54944,790.9524,794.57874,nan,nan,,,,,,,,,,
1729319890.3509507,,,,,,,-0.3735962,0.03729248,0.9277344,,,,,,,
1729319890.3517745,,,,,,,,,,,,,nan,263529380.0,nan,
1729319890.3538303,790.9524,784.90845,788.1319,795.38464,nan,nan,,,,,,,,,,
1729319890.3577323,779.67035,783.69965,786.9231,793.7729,nan,nan,,,,,,,,,,
1729319890.3616343,790.9524,795.38464,790.9524,801.02563,nan,nan,,,,,,,,,,
1729319890.3655362,800.2198,794.9817,788.5348,805.8608,nan,nan,,,,,,,,,,
1729319890.3656471,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.3673847,,,,,,,,,,,,,nan,263515680.0,nan,
1729319890.3694382,796.99634,778.86444,787.72894,800.6227,nan,nan,,,,,,,,,,
1729319890.3694735,,,,,,,-0.3737793,0.03186035,0.9324341,,,,,,,
1729319890.3733401,792.1612,774.43225,790.9524,790.14655,nan,nan,,,,,,,,,,
1729319890.3772423,781.28204,784.10254,786.9231,783.2967,nan,nan,,,,,,,,,,
1729319890.3811443,793.36993,797.8022,788.5348,792.1612,nan,nan,,,,,,,,,,
1729319890.3829949,,,,,,,,,,,,,nan,263493920.0,nan,
1729319890.3850462,807.0696,794.57874,791.75824,799.41394,nan,nan,,,,,,,,,,
1729319890.3879962,,,,,,,-0.37219238,0.034606934,0.9329834,,,,,,,
1729319890.3889482,803.8461,787.326,786.1172,794.57874,nan,nan,,,,,,,,,,
1729319890.3928502,794.9817,786.9231,781.28204,782.0879,nan,nan,,,,,,,,,,
1729319890.3967521,775.2381,782.49084,783.2967,774.43225,nan,nan,,,,,,,,,,
1729319890.3986049,,,,,,,,,,,,,nan,263481820.0,nan,
1729319890.4006543,776.04395,778.46155,788.5348,778.0586,nan,nan,,,,,,,,,,
1729319890.4006574,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.4045563,790.14655,777.25275,791.3553,779.67035,nan,nan,,,,,,,,,,
1729319890.4065189,,,,,,,-0.37493896,0.039794922,0.9301758,,,,,,,
1729319890.4084582,788.5348,784.90845,794.9817,787.72894,nan,nan,,,,,,,,,,
1729319890.4097676,,,,,,,,,,,,,,,,-7.626846
1729319890.4123602,782.8938,792.5641,794.57874,796.5934,nan,nan,,,,,,,,,,
1729319890.4142151,,,,,,,,,,,,,nan,263456850.0,nan,
1729319890.4162621,767.1795,786.9231,793.7729,794.57874,nan,nan,,,,,,,,,,
1729319890.4201641,770.0,785.31134,796.99634,800.6227,nan,nan,,,,,,,,,,
1729319890.4240663,789.34064,788.5348,799.41394,805.05493,nan,nan,,,,,,,,,,
1729319890.4250414,,,,,,,-0.37475586,0.036743164,0.92962646,,,,,,,
1729319890.4279683,792.1612,792.5641,794.17584,801.02563,nan,nan,,,,,,,,,,
1729319890.4298253,,,,,,,,,,,,,nan,263493120.0,nan,
1729319890.4318702,786.52014,793.7729,792.5641,797.8022,nan,nan,,,,,,,,,,
1729319890.4356678,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319890.4357722,776.04395,790.9524,796.99634,798.20514,nan,nan,,,,,,,,,,
1729319890.4396741,776.04395,796.5934,800.2198,799.41394,nan,nan,,,,,,,,,,
1729319890.4435642,,,,,,,-0.36993408,0.03491211,0.93066406,,,,,,,
1729319890.4435763,783.69965,796.99634,794.9817,801.4286,nan,nan,,,,,,,,,,
1729319890.4454355,,,,,,,,,,,,,nan,263468940.0,nan,
1729319890.4474783,788.93774,797.3993,794.9817,802.23444,nan,nan,,,,,,,,,,
1729319890.4513803,783.2967,796.1905,800.2198,798.60803,nan,nan,,,,,,,,,,
1729319890.4552822,764.7619,788.93774,794.9817,787.326,nan,nan,,,,,,,,,,
1729319890.4591842,757.9121,796.5934,792.96704,774.83514,nan,nan,,,,,,,,,,
1729319890.4610457,,,,,,,,,,,,,nan,263442350.0,nan,
1729319890.4620869,,,,,,,-0.36798096,0.04522705,0.9332886,,,,,,,
1729319890.4630861,763.95605,802.23444,791.75824,757.1062,nan,nan,,,,,,,,,,
1729319890.4669883,761.13556,802.23444,787.72894,747.4359,nan,nan,,,,,,,,,,
1729319890.4706779,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.4708903,754.2857,807.0696,779.67035,738.5714,nan,nan,,,,,,,,,,
1729319890.4747922,732.1245,805.05493,775.64105,722.0513,nan,nan,,,,,,,,,,
1729319890.4750750,,,,,,,,,,,,,,,,-7.7732635
1729319890.4766560,,,,,,,,,,,,,nan,263406080.0,nan,
1729319890.4786942,718.4249,804.65204,782.49084,728.0952,nan,nan,,,,,,,,,,
1729319890.4806097,,,,,,,-0.366333,0.0435791,0.9346924,,,,,,,
1729319890.4825962,731.31866,803.0403,780.07324,731.7216,nan,nan,,,,,,,,,,
1729319890.4864981,737.76556,800.6227,773.6264,728.49817,nan,nan,,,,,,,,,,
1729319890.4904003,744.21246,804.2491,776.8498,740.989,nan,nan,,,,,,,,,,
1729319890.4922659,,,,,,,,,,,,,nan,263429460.0,nan,
1729319890.4943023,735.7509,796.5934,774.43225,727.28937,nan,nan,,,,,,,,,,
1729319890.4982042,725.2747,796.5934,765.56775,711.978,nan,nan,,,,,,,,,,
1729319890.4991322,,,,,,,-0.3690796,0.04119873,0.9373779,,,,,,,
1729319890.5021062,745.0183,809.89014,764.7619,718.4249,nan,nan,,,,,,,,,,
1729319890.5056882,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319890.5060081,757.9121,809.0842,765.16486,728.0952,nan,nan,,,,,,,,,,
1729319890.5078762,,,,,,,,,,,,,nan,263431870.0,nan,
1729319890.5099103,748.24176,804.65204,760.7326,730.10986,nan,nan,,,,,,,,,,
1729319890.5138123,734.94507,805.05493,762.74725,721.6484,nan,nan,,,,,,,,,,
1729319890.5176549,,,,,,,-0.3711548,0.041870117,0.9334717,,,,,,,
1729319890.5177143,722.8571,807.47253,766.3736,723.663,nan,nan,,,,,,,,,,
1729319890.5216162,734.94507,812.3077,769.59705,733.73627,nan,nan,,,,,,,,,,
1729319890.5234864,,,,,,,,,,,,,nan,263435900.0,nan,
1729319890.5255182,754.68866,807.0696,769.59705,741.39197,nan,nan,,,,,,,,,,
1729319890.5294201,758.315,799.011,760.7326,743.8095,nan,nan,,,,,,,,,,
1729319890.5333223,759.5238,801.8315,761.13556,745.0183,nan,nan,,,,,,,,,,
1729319890.5361776,,,,,,,-0.37054443,0.041137695,0.9346924,,,,,,,
1729319890.5372243,758.71796,811.50183,765.16486,747.03296,nan,nan,,,,,,,,,,
1729319890.5390966,,,,,,,,,,,,,nan,263467330.0,nan,
1729319890.5403824,,,,,,,,,,,,,,,,-7.7732635
1729319890.5406983,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.5411263,771.2088,816.7399,762.3443,753.0769,nan,nan,,,,,,,,,,
1729319890.5450282,790.9524,816.7399,764.35895,772.8205,nan,nan,,,,,,,,,,
1729319890.5489302,803.44324,819.5604,772.01465,790.54944,nan,nan,,,,,,,,,,
1729319890.5528321,800.6227,817.5458,772.01465,790.14655,nan,nan,,,,,,,,,,
1729319890.5547004,,,,,,,-0.37475586,0.04425049,0.92993164,,,,,,,
1729319890.5547068,,,,,,,,,,,,,nan,263432670.0,nan,
1729319890.5567343,786.1172,814.3223,762.74725,782.49084,nan,nan,,,,,,,,,,
1729319890.5606363,799.011,819.15753,767.5824,791.75824,nan,nan,,,,,,,,,,
1729319890.5645382,828.8278,824.7985,778.0586,811.50183,nan,nan,,,,,,,,,,
1729319890.5684402,842.9304,825.6044,780.07324,821.5751,nan,nan,,,,,,,,,,
1729319890.5703168,,,,,,,,,,,,,nan,263461680.0,nan,
1729319890.5723422,841.7216,824.7985,782.49084,825.6044,nan,nan,,,,,,,,,,
1729319890.5732229,,,,,,,-0.3725586,0.04144287,0.9260254,,,,,,,
1729319890.5757086,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.5762444,832.0513,826.8132,787.326,825.2015,nan,nan,,,,,,,,,,
1729319890.5801463,841.31866,832.0513,790.54944,823.5897,nan,nan,,,,,,,,,,
1729319890.5840483,860.65936,826.4103,787.326,834.0659,nan,nan,,,,,,,,,,
1729319890.5859270,,,,,,,,,,,,,nan,263459260.0,nan,
1729319890.5879502,867.1062,818.7546,787.326,849.3773,nan,nan,,,,,,,,,,
1729319890.5917456,,,,,,,-0.37243652,0.045043945,0.92926025,,,,,,,
1729319890.5918522,859.0476,816.7399,795.38464,848.1685,nan,nan,,,,,,,,,,
1729319890.5957541,838.9011,811.0989,794.17584,840.10986,nan,nan,,,,,,,,,,
1729319890.5996563,834.4689,811.9048,792.1612,838.49817,nan,nan,,,,,,,,,,
1729319890.6015372,,,,,,,,,,,,,nan,263444770.0,nan,
1729319890.6035583,848.1685,810.293,795.38464,846.55676,nan,nan,,,,,,,,,,
1729319890.6056898,,,,,,,,,,,,,,,,-7.675537
1729319890.6074603,851.79486,803.44324,793.36993,854.21246,nan,nan,,,,,,,,,,
1729319890.6102684,,,,,,,-0.37426758,0.04272461,0.9289551,,,,,,,
1729319890.6107190,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.6113622,850.989,802.6374,786.52014,853.8095,nan,nan,,,,,,,,,,
1729319890.6152642,835.6777,803.8461,786.1172,850.989,nan,nan,,,,,,,,,,
1729319890.6171474,,,,,,,,,,,,,nan,263477810.0,nan,
1729319890.6191661,829.6337,804.65204,791.3553,849.7802,nan,nan,,,,,,,,,,
1729319890.6230683,848.97437,806.6667,793.36993,853.00366,nan,nan,,,,,,,,,,
1729319890.6269703,851.39197,801.8315,797.8022,857.03296,nan,nan,,,,,,,,,,
1729319890.6287909,,,,,,,-0.3765869,0.04046631,0.9326782,,,,,,,
1729319890.6308722,848.1685,791.75824,799.41394,854.61536,nan,nan,,,,,,,,,,
1729319890.6327577,,,,,,,,,,,,,nan,263489890.0,nan,
1729319890.6347742,836.8865,787.72894,791.3553,845.34796,nan,nan,,,,,,,,,,
1729319890.6386762,826.0073,790.54944,786.52014,844.94507,nan,nan,,,,,,,,,,
1729319890.6425784,836.4835,795.78754,782.8938,851.39197,nan,nan,,,,,,,,,,
1729319890.6457291,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319890.6464803,840.5128,796.1905,786.1172,849.7802,nan,nan,,,,,,,,,,
1729319890.6473136,,,,,,,-0.37164307,0.04034424,0.9260864,,,,,,,
1729319890.6483679,,,,,,,,,,,,,nan,263458460.0,nan,
1729319890.6503823,833.663,789.7436,794.57874,834.0659,nan,nan,,,,,,,,,,
1729319890.6542842,820.7692,783.69965,799.81683,821.1722,nan,nan,,,,,,,,,,
1729319890.6581862,805.8608,788.93774,799.011,821.1722,nan,nan,,,,,,,,,,
1729319890.6620882,816.7399,788.93774,790.54944,825.2015,nan,nan,,,,,,,,,,
1729319890.6639779,,,,,,,,,,,,,nan,263432670.0,nan,
1729319890.6658363,,,,,,,-0.3725586,0.038269043,0.9329834,,,,,,,
1729319890.6659904,830.4396,790.9524,791.75824,829.6337,nan,nan,,,,,,,,,,
